id,district,blocks,clusters,genre,types,school_name,mobile_no,dates,months,years,question1,question2,question3,question4,question5,question6
194,bangalore_urban,bangalore north (yelahanka),agrahara layout,preschool,Anganwadi,AMRUTHA NAGARA,919739752205,14,11,2013,1,0,0,0,0,3
195,bangalore_urban,bangalore central,netravathi,preschool,Anganwadi,CHIKKA PETE,8951596192,14,11,2013,1,1,1,0,1,2
196,bangalore_urban,bangalore south(banashankari),kengeri circle,preschool,Anganwadi,NAGADEVANAHALLI,9980425570,14,11,2013,1,1,1,1,1,
197,bangalore_urban,south-2,byatarayanapura,school,Model Primary,GKMPS BYATARAYANAPURA (S2),9035803383,14,11,2013,1,1,1,1,1,1
198,bangalore_urban,bangalore central,sir m vishweshwariah 1st circle,preschool,Anganwadi,BYATARAYANAPUR-I,9686137697,14,11,2013,1,1,1,1,20,1
199,bangalore_urban,bangalore south(banashankari),k gollahalli,preschool,Anganwadi,KAMBIPURA,9741390704,14,11,2013,1,1,0,1,22,2
200,bangalore_urban,bangalore central,sir m vishweshwariah 1st circle,preschool,Anganwadi,BYATARYAN PURA-II,9686137697,14,11,2013,1,1,0,1,10,2
201,bangalore_urban,north-3,banaswadi,school,Lower Primary,GKLPS LINGARAJAPURAM A BLOCK,7204565589,14,11,2013,1,1,1,1,1,1
202,bangalore_urban,bangalore central,sir m vishweshwariah 1st circle,preschool,Anganwadi,F.R.NAGARA 1,9686137697,14,11,2013,1,1,1,1,18,2
203,bangalore_urban,bangalore central,sir m vishweshwariah 1st circle,preschool,Anganwadi,NEW TIMBERYARD  LAYOUT,9686137697,14,11,2013,1,1,1,1,15,1
204,bangalore_urban,south-1,doddagollarahatti,school,Upper Primary,GKLPS BHUVANESHWARINAGARA,9980425570,14,11,2013,1,1,1,1,1,3
205,bangalore_urban,bangalore south(banashankari),kengeri circle,preschool,Anganwadi,NAGADEVANAHALLI,9980425570,14,11,2013,1,1,1,1,22,1
206,bangalore_urban,bangalore north (yelahanka),kadugondanahalli,preschool,Anganwadi,LINGARAJAPURA B BLOCK,919742157297,14,11,2013,1,1,1,1,33,1
207,bangalore_urban,bangalore north (yelahanka),kadugondanahalli,preschool,Anganwadi,LINGRAJPURAM  3,919742157297,14,11,2013,1,1,1,1,31,2
208,bangalore_urban,north-4,agrahara layout,school,Lower Primary,GKLPS VENKATALA,919739752205,14,11,2013,1,1,0,1,1,1
209,bangalore_urban,bangalore state,yashwanthpura,preschool,Anganwadi,SWATANTRAPALYA2,9632580151,15,11,2013,1,0,1,1,33,1
210,bangalore_urban,bangalore state,yashwanthpura,preschool,Anganwadi,SWATANTRANAGARA,9632580151,15,11,2013,1,1,1,1,21,1
211,bangalore_urban,bangalore state,yashwanthpura,preschool,Anganwadi,SWATANTRAPALYA1,9632580151,15,11,2013,1,1,1,1,20,2
212,bangalore_urban,bangalore state,yashwanthpura,preschool,Anganwadi,SWATHANTHRA PALYA   111,9632580151,15,11,2013,1,0,0,1,20,2
213,bangalore_urban,bangalore state,yw circle,preschool,Anganwadi,DAYANANDANAGARA 1,9632580151,15,11,2013,1,1,0,1,24,1
214,bangalore_urban,bangalore state,yw circle,preschool,Anganwadi,GOUTHAM NAGARA,9632580151,15,11,2013,1,0,0,1,26,2
215,bangalore_urban,bangalore state,yw circle,preschool,Anganwadi,DAYANANDA NAGAR III,9632580151,15,11,2013,1,1,0,1,1,1
216,bangalore_urban,bangalore state,yw circle,preschool,Anganwadi,DAYANANDANAGARA 2,9632580151,15,11,2013,1,1,1,1,24,1
217,bangalore_urban,bangalore state,yw circle,preschool,Anganwadi,AMBEDEKAR NAGAR(SHRI RAMPURA 2),9632580151,15,11,2013,1,0,0,0,21,1
218,bangalore_urban,bangalore state,yw circle,preschool,Anganwadi,AMBEDEKAR NAGAR1(SHRI RAMPURA),9632580151,15,11,2013,1,1,0,1,24,2
219,bangalore_urban,bangalore state,yw circle,preschool,Anganwadi,AMBEDEKAR NAGAR1(SHRI RAMPURA),9632580151,15,11,2013,1,1,0,0,24,2
220,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,BABASAHEB COLONY 1,8050998018,15,11,2013,1,1,0,0,7,3
221,bangalore_urban,bangalore north (yelahanka),agrahara layout,preschool,Anganwadi,AMRUTHAHALLI KENDRA 1,919739752205,15,11,2013,1,1,1,1,8,1
222,bangalore_urban,bangalore north (yelahanka),agrahara layout,preschool,Anganwadi,AMRUTHHALLI KENDA  2,919739752205,15,11,2013,1,1,1,1,10,1
223,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,BABASAHEB COLONY 2,8050998018,15,11,2013,1,1,1,0,10,3
224,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,KASTURI NAGAR,919742157297,16,11,2013,1,1,0,1,4,2
225,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,NANJAREDDI COLONY,8050998018,16,11,2013,1,1,1,1,20,1
226,bangalore_urban,bangalore south(banashankari),uttrahalli,preschool,Anganwadi,TALAGHATTA PURA 1,9035434513,16,11,2013,1,1,1,1,12,2
227,bangalore_urban,bangalore south(banashankari),uttrahalli,preschool,Anganwadi,TALAGHATTAPURA 1,9035434513,16,11,2013,1,1,1,1,18,2
228,bangalore_urban,south-2,arundhathinagar,school,Model Primary,GKMPS ARUNDATHINAGAR,9035803383,16,11,2013,1,1,1,1,1,1
229,bangalore_urban,bangalore central,netravathi,preschool,Anganwadi,RAMANNA GARDEN,8951596192,16,11,2013,1,1,1,1,10,2
230,bangalore_urban,bangalore central,netravathi,preschool,Anganwadi,C.K.C GARDAN,8951596192,16,11,2013,1,1,0,1,10,2
231,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,PILLA REDDY NAGARA,919742157297,16,11,2013,1,1,0,1,100,2
232,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,PILLA REDDY NAGARA,919742157297,16,11,2013,1,1,0,0,10,2
233,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,REDDY PALYA,8050998018,16,11,2013,1,1,1,1,21,2
234,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,NELLURPURAM 1,8050998018,16,11,2013,1,1,1,1,17,2
235,bangalore_urban,north-4,agrahara layout,school,Lower Primary,GKLPS THIRUMENAHALLI,919739752205,16,11,2013,1,1,0,1,1,1
236,bangalore_urban,bangalore north (yelahanka),agrahara layout,preschool,Anganwadi,THIRUMENAHALLI,919739752205,16,11,2013,1,1,1,0,5,2
237,bangalore_urban,bangalore north (yelahanka),agrahara layout,preschool,Anganwadi,CHOKKANAHALLI,919739752205,16,11,2013,1,0,0,0,0,3
238,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,NELLUPURAM 2,8050998018,16,11,2013,1,1,0,1,15,2
239,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,NELLURPURAM 3,8050998018,16,11,2013,1,1,1,1,21,2
240,bangalore_urban,north-3,j c nagar,school,Lower Primary,GULPS MR PALYA,918095984557,18,11,2013,1,1,1,1,1,3
241,bangalore_urban,north-3,kaval byrasandra,school,Model Primary,GUMPS KG HALLI,919742157297,18,11,2013,1,1,1,1,1,1
242,bangalore_urban,north-4,agrahara layout,school,Upper Primary,GKHPS PALANAHALLI,919739752205,18,11,2013,1,1,1,1,1,1
243,bangalore_urban,bangalore south(banashankari),byrathi,preschool,Anganwadi,BANDEBOMMASANDRA,9902732793,18,11,2013,1,1,0,1,16,1
244,bangalore_urban,south-4,jeevan bheema nagar,school,Lower Primary,GKLPS MURUGESHPALYA,8050998018,18,11,2013,1,1,1,1,1,1
245,bangalore_urban,bangalore south(banashankari),k gollahalli,preschool,Anganwadi,ANCHEPALYA,9980425570,18,11,2013,1,1,1,1,50,1
246,bangalore_urban,south-3,ejipura,school,Upper Primary,GTEHPS VIVEKNAGARA,8050396082,18,11,2013,1,1,1,1,1,1
247,bangalore_urban,north-3,j c nagar,school,Upper Primary,GKHPS MUNIREDDY PALIYA,918095984557,18,11,2013,1,1,1,1,1,2
248,bangalore_urban,north-3,kaval byrasandra,school,Lower Primary,GULPS KG HALLI,919742157297,18,11,2013,1,0,1,0,1,2
249,bangalore_urban,bangalore south(banashankari),byrathi,preschool,Anganwadi,YARAPPANAHALLI,9902732793,18,11,2013,1,1,1,1,24,1
250,bangalore_urban,south-4,varthur,school,Model Primary,GKMPS VARTHUR,9741390792,18,11,2013,1,1,0,1,1,1
251,bangalore_urban,north-4,agrahara layout,school,Model Primary,GKMPS AGRAHARA LAYOUT,8050396082,18,11,2013,1,1,1,1,1,1
252,bangalore_urban,bangalore north (yelahanka),agrahara layout,preschool,Anganwadi,PALANAHALLI,919739752205,18,11,2013,1,1,1,1,10,1
253,bangalore_urban,bangalore south(banashankari),doddakannelli,preschool,Anganwadi,DEVARA BESANAHALLI,9741390792,18,11,2013,1,1,1,1,20,1
254,bangalore_urban,bangalore south(banashankari),doddakannelli,preschool,Anganwadi,KADABESANAHALLI,9741390717,18,11,2013,1,1,0,0,19,2
255,bangalore_urban,south-2,kalasipalya,school,Lower Primary,GULPS JOLLYMOHALLA,8951596192,18,11,2013,1,1,1,1,1,2
256,bangalore_urban,south-4,jeevan bheema nagar,school,Upper Primary,GTHPS ANANDAPURAM,8050998018,18,11,2013,1,1,1,1,1,2
257,bangalore_urban,bangalore south(banashankari),byrathi,preschool,Anganwadi,KADAAGRAHARA,9902732793,18,11,2013,1,0,1,1,11,2
258,bangalore_urban,north-4,agrahara layout,school,Lower Primary,GKHPS KATTIGENAHALLI,919739752205,18,11,2013,1,1,1,1,1,1
259,bangalore_urban,south-3,yellukunte,school,Model Primary,GUMPS BOMMANAHALLI,8197388048,18,11,2013,1,1,1,1,1,2
260,bangalore_urban,south-2,kalasipalya,school,Lower Primary,GUHPGS SULTHANPET,8951596192,18,11,2013,1,1,1,1,1,2
261,bangalore_urban,south-4,jeevan bheema nagar,school,Lower Primary,GKLPS SUDHAMA NAGAR,8050998018,18,11,2013,1,1,1,1,1,2
262,bangalore_urban,north-3,kaval byrasandra,school,Upper Primary,GKHPS KG HALLI,919742157297,18,11,2013,1,1,1,1,1,1
263,bangalore_urban,bangalore south(banashankari),byrathi,preschool,Anganwadi,N.G GOLLAHALLI,9902732793,18,11,2013,1,0,1,1,10,1
264,bangalore_urban,bangalore south(banashankari),doddakannelli,preschool,Anganwadi,KARIYAMMANA AGRAHARA,8050773658,18,11,2013,1,1,1,1,21,2
265,bangalore_urban,north-4,yelehanka old town,school,Model Primary,GKMPS BANGALE,8197674730,18,11,2013,1,1,1,0,1,1
266,bangalore_urban,north-4,yelehanka old town,school,Upper Primary,GKHPS YELAHANKA,8197674730,18,11,2013,1,0,1,0,1,2
267,bangalore_urban,south-1,kaggalipura,school,Lower Primary,GKHPS TARALU,9035437118,18,11,2013,1,1,1,1,1,2
268,bangalore_urban,south-1,kaggalipura,school,Lower Primary,GKLPS PATTAREDDY PALYA,9035437118,18,11,2013,1,1,1,1,1,2
269,bangalore_urban,south-1,kaggalipura,school,Lower Primary,GKLPS GADIPALYA,9035437118,18,11,2013,1,1,1,1,1,2
270,bangalore_urban,anekal taluk,hebbagodi,preschool,Anganwadi,KOODLU   B,9632838981,18,11,2013,1,1,1,1,24,
271,bangalore_urban,bangalore south(banashankari),kaggalipura,preschool,Anganwadi,GIRI GOWDANA DODDI,9035437118,18,11,2013,1,1,0,1,10,2
272,bangalore_urban,bangalore south(banashankari),kaggalipura,preschool,Anganwadi,GADIPALYA,9035437118,18,11,2013,1,1,1,1,10,2
273,bangalore_urban,bangalore south(banashankari),kaggalipura,preschool,Anganwadi,PATTAREDDY PALYA,9035437118,18,11,2013,1,1,0,1,11,2
274,bangalore_urban,south-1,kaggalipura,school,Lower Primary,GULPS KAGGALIPURA,9035437118,18,11,2013,1,1,1,0,1,2
275,bangalore_urban,bangalore south(banashankari),kaggalipura,preschool,Anganwadi,KAGGALIPURA 3,9035437118,18,11,2013,1,1,0,1,10,2
276,bangalore_urban,south-1,kaggalipura,school,Model Primary,GKMPS KAGGALIPURA,9035437118,18,11,2013,1,1,1,1,1,2
277,bangalore_urban,bangalore south(banashankari),kaggalipura,preschool,Anganwadi,TARALLU,9035437118,18,11,2013,1,1,1,1,15,1
278,bangalore_urban,bangalore south(banashankari),kaggalipura,preschool,Anganwadi,GADIPALYA,9035437118,18,11,2013,1,1,1,1,10,2
279,bangalore_urban,south-1,kaggalipura,school,Lower Primary,GKLPS GIRIGOWDANADODDI,9035437118,18,11,2013,1,1,1,1,1,2
280,bangalore_urban,south-1,kaggalipura,school,Lower Primary,GKLPS NAWKALPALYA,9035437118,19,11,2013,1,1,0,1,1,2
281,bangalore_urban,anekal taluk,hebbagodi,preschool,Anganwadi,KOODLU A,9632838981,19,11,2013,1,1,1,1,12,1
282,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,KARIYAN PALYA1,9741390717,19,11,2013,1,1,1,1,25,1
283,bangalore_urban,north-3,frazer town,school,Upper Primary,GKHPS MURPHY TOWN,8197674730,19,11,2013,1,1,1,1,1,1
284,bangalore_urban,south-2,byatarayanapura,school,Upper Primary,GKHPS ANCHEPALYA,9741390792,19,11,2013,1,1,0,1,1,1
285,bangalore_urban,bangalore north (yelahanka),mallasandra,preschool,Anganwadi,CHIKKASANDRA,918095984557,19,11,2013,1,0,0,1,23,2
286,bangalore_urban,north-4,byatarayanapura,school,Upper Primary,GUHPS JAKKUR,919739752205,19,11,2013,1,1,1,0,1,1
287,bangalore_urban,north-3,kaval byrasandra,school,Upper Primary,GUHPS VENKATESHPURA,919742157297,19,11,2013,1,1,1,1,1,1
288,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,CHELEKERE,9741390717,19,11,2013,1,1,1,1,17,1
289,bangalore_urban,bangalore central,netravathi,preschool,Anganwadi,RAMANNA GARDEN II,8951596192,19,11,2013,1,1,,,,
290,bangalore_urban,bangalore central,netravathi,preschool,Anganwadi,RAMANNA GARDEN II,8951596192,19,11,2013,1,1,1,1,15,1
291,bangalore_urban,south-1,doddagollarahatti,school,Lower Primary,GKLPS GANDHINAGAR (KENGERI),9632580151,19,11,2013,1,1,1,1,1,1
292,bangalore_urban,south-4,jeevan bheema nagar,school,Upper Primary,GKHPS KONENA AGRAHARA,8050998018,19,11,2013,1,0,1,1,1,2
293,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,KONENAAGRAHARA,8050998018,19,11,2013,1,1,1,1,16,2
294,bangalore_urban,north-3,kaval byrasandra,school,Lower Primary,GKLPS VENKATESHPURA,919742157297,19,11,2013,1,0,1,1,1,2
295,bangalore_urban,south-3,madivala,school,Lower Primary,GKLPS RAJENDRANAGAR,8050396082,19,11,2013,1,1,1,1,1,2
296,bangalore_urban,bangalore south(banashankari),varthur,preschool,Anganwadi,GANDHIPURA,8792572614,19,11,2013,1,1,1,1,1,1
297,bangalore_urban,south-4,immadihalli,school,Upper Primary,GKHPS GANDHIPURA,8792572614,19,11,2013,1,1,1,1,1,2
298,bangalore_urban,bangalore south(banashankari),varthur,preschool,Anganwadi,HAGADOORU,8792572614,19,11,2013,1,1,1,1,1,1
299,bangalore_urban,bangalore central,netravathi,preschool,Anganwadi,SAMPANGIRAMNAGAR 1,8951596192,19,11,2013,1,1,1,1,20,1
300,bangalore_urban,bangalore central,netravathi,preschool,Anganwadi,SAMPANGI RAM NAGAR 2,8951596192,19,11,2013,1,1,1,1,15,1
301,bangalore_urban,bangalore central,netravathi,preschool,Anganwadi,CHIKKAMAVALLI,8951596192,19,11,2013,1,1,1,0,10,2
302,bangalore_urban,bangalore central,netravathi,preschool,Anganwadi,N.S.GARDEN,8951596192,19,11,2013,1,1,1,1,10,2
303,bangalore_urban,north-4,byatarayanapura,school,Lower Primary,GULPS JAKKUR LAYOUT,919739752205,19,11,2013,1,1,0,0,1,3
304,bangalore_urban,anekal taluk,dommasanddra,preschool,Anganwadi,T C HALLI,8951400164,19,11,2013,1,1,1,1,191,1
305,bangalore_urban,bangalore south(banashankari),kengeri circle,preschool,Anganwadi,MARIYAPPANAPALYA 1,9632580151,19,11,2013,1,1,1,1,30,2
306,bangalore_urban,south-1,doddagollarahatti,school,Upper Primary,GKHPS MARIYAPPANAPALYA,9980425570,19,11,2013,1,1,1,1,1,3
307,bangalore_urban,north-3,kaval byrasandra,school,Upper Primary,GUHPS SHAMPURA,919742157297,19,11,2013,1,0,1,1,1,2
308,bangalore_urban,sumangali seva ashrama,koramangala,preschool,Anganwadi,CEMENT LANE,8050396082,19,11,2013,1,1,1,0,15,2
309,bangalore_urban,sumangali seva ashrama,koramangala,preschool,Anganwadi,SONNENA HALLI  1,8050396082,19,11,2013,1,1,1,1,15,1
310,bangalore_urban,south-2,kalasipalya,school,Model Primary,GUMPBS BARLANE,8951596192,19,11,2013,1,1,1,1,1,2
311,bangalore_urban,south-2,kalasipalya,school,Model Primary,GUMPGS BARLANE,8951596192,19,11,2013,1,0,1,0,1,2
312,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,GANDHI GRAMA,9741390717,19,11,2013,1,1,1,1,20,1
313,bangalore_urban,south-2,kalasipalya,school,Model Primary,GKMPS VIDYAGANAPATI ARALEPET,8951596192,19,11,2013,1,1,1,1,1,2
314,bangalore_urban,south-4,jeevan bheema nagar,school,Lower Primary,GKLPS ANNASANDRA PALYA,8050998018,19,11,2013,1,1,1,1,1,1
315,bangalore_urban,north-4,byatarayanapura,school,Upper Primary,GKHPS BYATARAYANAPURA (N4),919739752205,19,11,2013,1,1,0,0,0,3
316,bangalore_urban,south-2,arundhathinagar,school,Model Primary,GKMPS NAYANDAHALLI,9035803383,19,11,2013,1,1,1,1,1,1
317,bangalore_urban,south-2,arundhathinagar,school,Model Primary,GKMPS ARUNDATHINAGAR,9035803383,19,11,2013,1,1,1,1,1,1
318,bangalore_urban,south-2,arundhathinagar,school,Upper Primary,GUHPS PANTHARAPALYA,9035803383,19,11,2013,1,1,1,1,,
319,bangalore_urban,south-2,kalasipalya,school,Upper Primary,GUHPS TIPPUNAGAR,8951596192,19,11,2013,1,0,1,1,1,2
320,bangalore_urban,north-3,kaval byrasandra,school,Lower Primary,GKLPS ASHOK NAGAR,919742157297,19,11,2013,1,0,1,1,1,3
321,bangalore_urban,north-3,kaval byrasandra,school,Lower Primary,GTLPS ASHOK NAGAR,919742157297,19,11,2013,1,1,1,1,1,3
322,bangalore_urban,south-4,jeevan bheema nagar,school,Lower Primary,GKLPS SRIRAMANAGAR,8050998018,19,11,2013,1,1,1,1,1,2
323,bangalore_urban,anekal taluk,dommasanddra,preschool,Anganwadi,V.KALLAHALLI,8951400164,19,11,2013,1,1,1,1,,
324,bangalore_urban,anekal taluk,dommasanddra,preschool,Anganwadi,YAMRE 1,8951400164,19,11,2013,1,1,1,1,1,1
325,bangalore_urban,bangalore north (yelahanka),abbigere,preschool,Anganwadi,THINDLU 1,9741390717,20,11,2013,1,1,1,1,15,1
326,bangalore_urban,north-1,kurubarahalli,school,Upper Primary,GUHPS KURUBARAHALLI,9741390717,20,11,2013,1,1,1,1,1,1
327,bangalore_urban,bangalore south(banashankari),kaggalipura,preschool,Anganwadi,O.B.CHUDAHALLI,9035437118,20,11,2013,1,1,1,1,12,2
328,bangalore_urban,bangalore south(banashankari),kaggalipura,preschool,Anganwadi,UDIPALYA,9035437118,20,11,2013,1,1,0,0,12,2
329,bangalore_urban,bangalore south(banashankari),kaggalipura,preschool,Anganwadi,SALUHUNNASE,9035437118,20,11,2013,1,1,0,0,10,2
330,bangalore_urban,south-1,kaggalipura,school,Lower Primary,GKLPS SALUHUNASE,9035437118,20,11,2013,1,1,1,1,1,1
331,bangalore_urban,south-1,kengeri,school,Upper Primary,GUHPS BEEDIWORKERS COLONY,9980425570,21,11,2013,1,1,1,1,1,3
332,bangalore_urban,north-3,frazer town,school,Lower Primary,GKMPS SARVAGNYA NAGAR,9741390792,21,11,2013,1,1,0,1,1,1
333,bangalore_urban,bangalore south(banashankari),konnana kunte,preschool,Anganwadi,KRISHAN BADAVANA,9035434513,21,11,2013,1,0,1,1,20,2
334,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,MALLESHANAPALYA,8050998018,21,11,2013,1,0,0,0,17,3
335,bangalore_urban,north-3,frazer town,school,Lower Primary,GKMPS SARVAGNYA NAGAR,8197674730,21,11,2013,1,1,1,1,1,1
336,bangalore_urban,sumangali seva ashrama,koramangala,preschool,Anganwadi,L.R NAGAR 2,8553733194,21,11,2013,1,1,1,1,13,1
337,bangalore_urban,north-3,kaval byrasandra,school,Upper Primary,GUHPS GANDHI NAGAR,919742157297,21,11,2013,1,0,0,1,1,2
338,bangalore_urban,anekal taluk,dommasanddra,preschool,Anganwadi,DOMMASANDRA BANK CALONY,8951400164,21,11,2013,1,1,1,1,1,1
339,bangalore_urban,north-1,machohalli,school,Upper Primary,GKHPS KADABAGERE,9741390717,21,11,2013,1,1,1,1,1,1
340,bangalore_urban,bangalore north (yelahanka),machohalli,preschool,Anganwadi,BETTA HALLI,8497036776,21,11,2013,1,1,1,1,,
341,bangalore_urban,north-4,chikkajala,school,Upper Primary,GKHPS CHIKKAJALA,9902732793,21,11,2013,1,1,1,1,1,1
342,bangalore_urban,bangalore north (yelahanka),chikkajala,preschool,Anganwadi,CHANNAHALLI 2,9902732793,21,11,2013,1,1,1,1,20,1
343,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,G M PALYA,8050998018,21,11,2013,1,1,0,0,10,3
344,bangalore_urban,bangalore south(banashankari),konnana kunte,preschool,Anganwadi,HULIMAVU,9035434513,21,11,2013,1,1,1,1,22,1
345,bangalore_urban,anekal taluk,dommasanddra,preschool,Anganwadi,DOMMASANDRA JANATHACOLONY,8951400164,21,11,2013,1,1,1,1,1,1
346,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Model Primary,BAIRASANDRA,8050998018,21,11,2013,1,1,1,1,1,2
347,bangalore_urban,bangalore north (yelahanka),machohalli,preschool,Anganwadi,KADABAGERE,9741390717,21,11,2013,1,1,0,0,10,2
348,bangalore_urban,north-3,d.j. halli,school,Lower Primary,GULPS MODI ROAD,918095984557,21,11,2013,1,1,0,0,0,3
349,bangalore_urban,anekal taluk,dommasanddra,preschool,Anganwadi,DOMMASANDRA . A,8951400164,21,11,2013,1,1,1,1,18,1
350,bangalore_urban,south-3,ejipura,school,Lower Primary,GTLPS LR NAGARA,8553733194,21,11,2013,1,1,0,1,0,2
351,bangalore_urban,south-3,ejipura,school,Lower Primary,GKLPS LR NAGARA,8553733194,21,11,2013,1,0,0,1,1,2
352,bangalore_urban,sumangali seva ashrama,koramangala,preschool,Anganwadi,RAJENDRA NAGAR2,8553733194,21,11,2013,1,1,1,1,20,1
353,bangalore_urban,north-4,agrahara layout,school,Lower Primary,GKLPS DWARAKANAGAR,919739752205,21,11,2013,1,1,1,1,1,1
354,bangalore_urban,bangalore north (yelahanka),agrahara layout,preschool,Anganwadi,DWARAKANAGARA,919739752205,21,11,2013,1,1,1,1,14,2
355,bangalore_urban,bangalore north (yelahanka),agrahara layout,preschool,Anganwadi,VINAYAKANAGAR,919739752205,21,11,2013,1,1,1,1,13,1
356,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,SUDHAGUNTTAPALYA,8050998018,21,11,2013,1,1,1,1,,
357,bangalore_urban,bangalore north (yelahanka),machohalli,preschool,Anganwadi,VADDARAHALLI,8497036776,21,11,2013,1,1,1,1,,
358,bangalore_urban,bangalore north (yelahanka),machohalli,preschool,Anganwadi,BETTA HALLI,8497036776,21,11,2013,1,1,0,1,153,
359,bangalore_urban,north-3,kaval byrasandra,school,Lower Primary,GULPS YASEEN NAGAR,919742157297,21,11,2013,1,1,1,1,1,2
360,bangalore_urban,sumangali seva ashrama,murphy town,preschool,Anganwadi,HOSA BYYAPPANAHALLI- 1,8197674730,21,11,2013,1,1,1,1,8,1
361,bangalore_urban,anekal taluk,dommasanddra,preschool,Anganwadi,DOMMASANDRA E,8951400164,21,11,2013,1,1,1,1,1,1
362,bangalore_urban,sumangali seva ashrama,koramangala,preschool,Anganwadi,AMBED NAGAR,8553733194,21,11,2013,1,1,1,1,15,1
363,bangalore_urban,south-3,begur,school,Upper Primary,GKHPS DEVARACHIKKANAHALLI,8197388048,21,11,2013,1,1,1,1,1,1
364,bangalore_urban,south-3,begur,school,Upper Primary,GKHPS BILEKAHALLI,8197388048,21,11,2013,1,1,1,1,1,2
365,bangalore_urban,bangalore south(banashankari),begure,preschool,Anganwadi,DAVARACHIKKANAHALLI,8197388048,21,11,2013,1,1,1,1,2,
